user_id,gym_id,login_ts,logout_ts
1665,2,1741347343,1741351717
2879,5,1741349704,1741352491
3315,2,1741352707,1741356208
2279,1,1741355406,1741361808
3707,2,1741357760,1741362777
4657,4,1741365523,1741367511
3569,1,1741365761,1741369356
3163,1,1741365992,1741368966
1097,1,1741366276,1741372932
2920,2,1741369582,1741371955
1628,4,1741371575,1741378085
4679,3,1741374533,1741377471
2440,1,1741375886,1741381929
2889,1,1741376334,1741380478
2841,4,1741376859,1741379118
1185,5,1741384260,1741388880
4390,5,1741385429,1741391306
4637,4,1741386861,1741388964
1162,3,1741387406,1741390317
4271,5,1741394530,1741398703
4169,1,1741394613,1741399784
2386,1,1741394878,1741401172
4935,2,1741396353,1741398397
1161,4,1741399466,1741405291
2389,3,1741400265,1741405426
1952,2,1741402085,1741407390
1121,2,1741408971,1741411591
4264,4,1741410337,1741415217
3292,4,1741413024,1741415594
2472,3,1741422230,1741424450
4461,3,1741430827,1741437762
4021,2,1741433296,1741440333
1558,5,1741434288,1741440774
1259,4,1741434483,1741440264
4918,2,1741435979,1741439642
1317,2,1741436911,1741441088
4730,5,1741436982,1741440025
3890,3,1741437170,1741439073
4908,2,1741442793,1741448755
2695,1,1741448905,1741453254
1269,1,1741450169,1741456710
1617,3,1741452466,1741458989
4928,3,1741453150,1741457563
2808,5,1741454194,1741460971
1067,1,1741455580,1741458515
2161,3,1741458907,1741461052
3774,3,1741459657,1741463132
4033,4,1741460054,1741461971
1999,3,1741462751,1741465867
2172,5,1741464631,1741471150
4100,2,1741465445,1741468973
1692,4,1741466436,1741468874
1432,2,1741467595,1741471635
1944,3,1741468518,1741474047
2198,1,1741470255,1741477072
4286,1,1741471361,1741475033
1635,3,1741471447,1741477240
1345,4,1741471832,1741476531
3285,3,1741472187,1741477380
1001,1,1741474987,1741478842
2634,1,1741475156,1741479605
1976,4,1741476575,1741479911
3006,5,1741477776,1741482100
1213,5,1741477799,1741484161
4212,4,1741478641,1741485725
4791,4,1741481956,1741484099
2287,4,1741482716,1741488230
3689,5,1741483398,1741488624
3328,3,1741485437,1741488555
4106,4,1741489331,1741492632
1769,3,1741490107,1741494654
2080,3,1741490161,1741494983
3080,1,1741490937,1741493941
4291,4,1741494990,1741497217
1362,5,1741499340,1741502501
3399,2,1741500500,1741507091
4975,2,1741501898,1741508130
2019,1,1741503123,1741506499
2153,2,1741503584,1741510144
1806,5,1741503988,1741507036
2390,5,1741506630,1741509694
4546,3,1741507827,1741511003
4882,4,1741513375,1741518473
1276,2,1741519252,1741521097
3496,3,1741523375,1741530370
4071,1,1741526986,1741531172
1858,5,1741527240,1741531041
4771,5,1741527632,1741533215
1628,3,1741531104,1741534978
4730,4,1741534408,1741537866
2523,1,1741534674,1741541728
4459,5,1741538303,1741543105
4659,2,1741538681,1741544651
2136,1,1741539406,1741543235
2515,1,1741542327,1741548975
3311,2,1741542679,1741548485
2585,4,1741546568,1741553155
1383,5,1741547470,1741550106
3778,1,1741550978,1741553502
4789,2,1741552944,1741559553
4970,3,1741557307,1741559797
1675,3,1741561652,1741567589
2939,5,1741563997,1741570245
3539,4,1741566355,1741568715
3870,4,1741567294,1741572887
4555,2,1741571031,1741573770
1059,4,1741572935,1741575734
2851,1,1741574360,1741580788
1598,4,1741574939,1741581115
3295,1,1741576351,1741583528
4241,3,1741582362,1741584290
1780,5,1741584115,1741588885
3128,5,1741584444,1741588889
2127,3,1741585958,1741590460
4288,1,1741585960,1741591526
4754,4,1741586280,1741589925
3796,5,1741588090,1741592968
1195,4,1741590885,1741595494
4844,1,1741592580,1741595640
2903,5,1741595283,1741601453
2515,3,1741600727,1741602629
3007,5,1741602671,1741605755
1612,4,1741605987,1741610460
1761,5,1741610133,1741615864
3070,2,1741611960,1741615723
2173,2,1741612472,1741617274
2492,5,1741613166,1741615444
3628,3,1741621485,1741628184
4901,5,1741624688,1741631477
2327,3,1741625884,1741632062
4791,3,1741626802,1741630295
3391,1,1741628575,1741635536
2655,2,1741628632,1741631309
2212,3,1741631380,1741636659
2283,4,1741633555,1741636977
1057,3,1741636987,1741643335
4426,5,1741636998,1741641613
2638,5,1741638640,1741644818
3340,2,1741638686,1741640512
3297,1,1741641766,1741644572
2097,1,1741642040,1741644985
4311,4,1741642521,1741646023
1753,5,1741644993,1741650430
3672,5,1741649313,1741652872
2029,3,1741649836,1741654266
3267,2,1741653444,1741656882
2048,3,1741655266,1741662027
1456,2,1741657574,1741660781
4537,3,1741660895,1741663178
2555,3,1741662322,1741668461
1947,4,1741667977,1741671941
1678,5,1741668473,1741671624
2575,3,1741669122,1741675457
2062,3,1741669244,1741676247
4817,4,1741671675,1741677973
1540,2,1741672510,1741677508
2703,5,1741674495,1741679153
4910,5,1741677054,1741682815
3928,2,1741677907,1741684987
1421,5,1741678309,1741680391
2917,5,1741680826,1741683389
3939,4,1741680963,1741683482
4754,1,1741682658,1741689422
4635,1,1741684850,1741691359
2031,2,1741684861,1741690101
3381,2,1741690222,1741695943
3812,1,1741690384,1741694643
1365,4,1741691409,1741694775
4882,2,1741692417,1741697007
1535,3,1741694266,1741698663
3243,5,1741698493,1741702296
2288,4,1741713510,1741716226
3292,3,1741714182,1741718127
3492,3,1741716000,1741718403
2254,5,1741718198,1741722806
2879,5,1741724266,1741729548
1719,3,1741725160,1741728243
3293,2,1741729127,1741735099
2169,2,1741731710,1741733924
4754,1,1741734118,1741739736
2045,3,1741734616,1741739467
1979,2,1741734838,1741740271
4298,5,1741737842,1741739923
4687,2,1741738398,1741740738
2204,4,1741739752,1741746282
2054,4,1741744159,1741749656
4531,5,1741744246,1741746774
3289,5,1741745818,1741752882
1768,5,1741748085,1741755016
2911,5,1741750062,1741753184
4605,4,1741751112,1741754877
2382,5,1741753291,1741760127
4022,3,1741756140,1741763122
1434,2,1741756488,1741762373
3314,1,1741758191,1741761139
3720,5,1741770892,1741774681
1878,4,1741770941,1741774424
3411,5,1741777448,1741780924
2568,5,1741781576,1741788302
4949,1,1741783939,1741786323
3606,1,1741785072,1741787688
1866,5,1741785423,1741787381
2796,1,1741788007,1741790762
4975,2,1741789169,1741796348
4663,2,1741789241,1741792437
3843,3,1741789539,1741793520
3467,1,1741789631,1741791629
1650,2,1741790979,1741796416
3004,3,1741792056,1741794948
2218,3,1741793007,1741794949
1455,1,1741794673,1741798558
2806,3,1741798291,1741800646
4096,5,1741800772,1741804741
3212,2,1741802769,1741808363
3377,2,1741804702,1741808651
1025,1,1741809586,1741814712
2304,1,1741811016,1741817083
2283,5,1741812378,1741817587
4018,2,1741813773,1741820973
1292,3,1741819185,1741823692
2531,3,1741823676,1741827133
4794,3,1741827836,1741831620
1416,4,1741834327,1741837809
2296,4,1741839146,1741843716
2899,2,1741841812,1741848807
3273,4,1741843485,1741845442
2369,3,1741846662,1741851298
3070,4,1741851417,1741858159
1516,4,1741866652,1741871621
1695,4,1741870855,1741872713
2532,2,1741872735,1741874868
3528,1,1741872878,1741875697
4005,3,1741874237,1741879899
4022,5,1741875204,1741879313
3552,1,1741875469,1741877299
4694,1,1741876605,1741878860
2826,5,1741876715,1741880148
1624,2,1741877955,1741885126
2826,2,1741880285,1741885862
2142,3,1741883678,1741886237
4698,3,1741885116,1741888239
2751,5,1741888537,1741894586
3260,2,1741891255,1741897175
4910,1,1741891573,1741896299
2523,1,1741895051,1741897833
2780,1,1741896055,1741899951
1216,4,1741902304,1741909052
2184,5,1741906306,1741909934
1180,1,1741906987,1741911272
3759,1,1741910950,1741914485
2236,5,1741915934,1741917866
3042,3,1741916406,1741921576
1343,1,1741919096,1741922423
1629,1,1741921800,1741927264
2794,4,1741923948,1741929637
2058,4,1741926915,1741930736
1360,2,1741928952,1741931525
4645,3,1741929111,1741932577
2139,4,1741931122,1741934477
4957,1,1741932799,1741935723
2317,1,1741938749,1741944778
1999,1,1741942301,1741948925
4751,4,1741947792,1741951299
1746,3,1741951009,1741957317
4735,1,1741961723,1741968593
2050,4,1741963277,1741966703
4658,3,1741970656,1741973190
1601,5,1741973018,1741976499
4080,3,1741975070,1741977447
3689,3,1741980179,1741986259
1366,3,1741981005,1741985641
3736,5,1741982394,1741984916
4454,3,1741985546,1741989482
3994,5,1741988229,1741992330
1324,3,1741988640,1741990912
4322,5,1741991653,1741994376
1475,5,1741995354,1741999557
4065,3,1742000846,1742003930
3734,3,1742007200,1742012771
4784,1,1742007364,1742010635
4521,2,1742010383,1742014946
1793,1,1742010769,1742015361
2487,5,1742018491,1742023317
4201,3,1742020323,1742025371
2957,3,1742026907,1742032462
4332,4,1742030318,1742033530
3457,2,1742036319,1742040387
3878,5,1742036789,1742040188
3824,2,1742039413,1742044881
1466,1,1742039917,1742043395
1555,1,1742040359,1742046421
1542,3,1742040437,1742046253
1673,3,1742042677,1742049562
3641,3,1742049395,1742053757
4906,2,1742050605,1742053344
4055,3,1742050767,1742055733
2296,3,1742054872,1742057776
4071,5,1742058396,1742064129
4768,1,1742060064,1742063587
3234,5,1742061716,1742063954
2376,2,1742064511,1742069404
2927,2,1742066332,1742071172
1618,3,1742067717,1742070431
2769,2,1742069498,1742071983
3053,1,1742071260,1742076091
3606,3,1742074063,1742080624
4079,5,1742075759,1742078664
2610,5,1742081178,1742083342
3629,2,1742082296,1742085262
3093,1,1742084749,1742090250
2549,1,1742087432,1742093920
2113,3,1742088486,1742091372
4937,4,1742091372,1742095463
3070,3,1742092609,1742095521
2013,5,1742093676,1742099002
2068,3,1742094956,1742101968
2020,4,1742098675,1742105463
3273,3,1742100512,1742105740
1717,1,1742102370,1742106626
1369,5,1742106169,1742110957
4569,3,1742109159,1742114627
2570,3,1742109913,1742114352
2183,2,1742112153,1742117813
2598,4,1742116195,1742120091
2310,1,1742116893,1742122827
2647,2,1742119779,1742125948
3854,3,1742119793,1742122219
1422,3,1742119939,1742125647
1068,2,1742124475,1742130527
3081,3,1742125859,1742130037
4277,3,1742126974,1742130737
4903,1,1742129475,1742134204
2805,2,1742130425,1742133337
3705,2,1742130557,1742134259
1550,5,1742130828,1742137955
3163,3,1742131237,1742138175
3228,3,1742136518,1742143206
4163,4,1742136788,1742140465
3081,4,1742144309,1742147193
4241,5,1742146553,1742152457
3422,4,1742150602,1742153561
3243,2,1742152014,1742159133
1466,1,1742164911,1742170843
1317,5,1742165221,1742168233
1125,1,1742167005,1742169302
4395,4,1742171274,1742176421
1377,2,1742175783,1742180037
4908,1,1742177328,1742182437
2547,5,1742178588,1742184882
4607,2,1742182502,1742184922
2341,5,1742182756,1742186513
3827,2,1742185215,1742192292
4019,5,1742189123,1742191771
2899,2,1742190917,1742196769
1067,4,1742191894,1742198415
1426,3,1742192010,1742197824
1319,4,1742197579,1742204712
4422,5,1742197797,1742204896
1761,4,1742202447,1742207881
2310,2,1742204966,1742210711
2050,2,1742206835,1742213908
1388,1,1742209629,1742213422
1466,3,1742210220,1742215903
4351,2,1742210308,1742215977
2633,5,1742212511,1742218340
2532,5,1742213344,1742218818
1103,2,1742214960,1742222099
2841,4,1742216012,1742222812
1935,1,1742216984,1742220957
1506,5,1742219184,1742223030
1064,5,1742221590,1742226918
1241,1,1742227574,1742232879
2288,2,1742229609,1742232876
4106,2,1742230226,1742233056
1466,5,1742234716,1742237426
2790,3,1742248354,1742254563
1475,2,1742248441,1742254111
1618,2,1742254705,1742258748
2953,5,1742255376,1742257576
4698,3,1742255447,1742259679
4995,3,1742258568,1742263343
1059,4,1742258683,1742261562
4033,1,1742259368,1742264929
3266,2,1742261131,1742263500
4003,1,1742263120,1742267963
1255,3,1742263609,1742266111
4180,2,1742265594,1742272421
3541,2,1742267911,1742273589
3273,2,1742270294,1742276092
2562,5,1742270660,1742276307
4531,3,1742271115,1742276596
3913,4,1742273604,1742278614
1122,2,1742275608,1742282779
2212,4,1742278264,1742282592
1988,5,1742279109,1742280969
4240,5,1742280417,1742283503
1969,3,1742284090,1742289161
1814,3,1742287381,1742292799
1678,4,1742293642,1742299691
4099,5,1742294413,1742301333
2184,4,1742300941,1742306212
3411,2,1742303358,1742309808
4001,5,1742304877,1742310731
4794,5,1742306357,1742312221
1754,1,1742306709,1742312573
4048,2,1742307198,1742313595
2779,2,1742307221,1742312880
2627,1,1742307818,1742310539
3504,3,1742312083,1742314122
1692,5,1742314233,1742320553
1893,4,1742315006,1742319130
1568,1,1742315508,1742317588
4377,2,1742315709,1742319281
4627,4,1742316650,1742319180
1215,2,1742323790,1742328987
4841,1,1742325156,1742329096
3911,3,1742326413,1742332668
3309,3,1742327493,1742334167
4495,1,1742328373,1742333237
3683,5,1742330368,1742336029
3640,4,1742330569,1742334537
2911,5,1742337474,1742340266
1569,4,1742341387,1742343811
1718,5,1742344329,1742347013
4848,4,1742346436,1742348401
1907,3,1742349489,1742355717
2518,1,1742349535,1742356305
2326,3,1742350724,1742354831
3133,4,1742351946,1742357890
3045,1,1742353551,1742355379
2267,3,1742353655,1742358300
1013,3,1742354031,1742360235
1120,2,1742361150,1742367863
1265,1,1742365336,1742372415
2781,3,1742366706,1742372811
3310,3,1742371125,1742375309
4386,5,1742371208,1742376978
4552,3,1742371225,1742375819
2678,3,1742373310,1742377539
2874,3,1742375153,1742377388
3456,1,1742382400,1742388652
2383,1,1742384292,1742387074
3042,1,1742387052,1742391991
3523,5,1742388834,1742394142
2173,5,1742391035,1742396451
3310,5,1742395822,1742402281
1150,3,1742396315,1742398824
3978,5,1742397385,1742399374
4918,4,1742397423,1742403876
4348,3,1742399491,1742403556
2704,2,1742400078,1742402631
2967,5,1742402857,1742408759
2219,3,1742406194,1742409794
1859,2,1742406292,1742410201
1875,5,1742412393,1742418542
4423,1,1742418845,1742424791
1231,2,1742422548,1742427395
4806,4,1742428743,1742430582
4161,2,1742428848,1742431881
3391,4,1742432050,1742437169
3273,2,1742433268,1742439386
4908,3,1742434166,1742437999
3983,2,1742434681,1742438599
2115,4,1742439317,1742442842
3550,5,1742439763,1742445339
1875,5,1742444960,1742450667
3496,4,1742445634,1742450290
1232,5,1742446452,1742450901
4215,1,1742446584,1742451755
4442,2,1742450994,1742454376
1397,3,1742451551,1742457940
4236,5,1742452468,1742458346
1846,3,1742452890,1742454834
1210,5,1742453910,1742455730
3080,5,1742458348,1742464108
1678,2,1742458526,1742460372
3773,3,1742462356,1742466997
2642,1,1742463729,1742467514
2869,5,1742463864,1742466994
4421,4,1742471987,1742478879
1773,4,1742473089,1742477454
2183,1,1742473628,1742477378
1207,5,1742483905,1742489675
2711,5,1742485891,1742492352
2911,5,1742486908,1742492467
1509,2,1742487916,1742493584
4421,4,1742497515,1742502378
3067,1,1742498521,1742505678
3815,3,1742500024,1742503274
2009,2,1742502744,1742504955
2440,3,1742505219,1742510802
3962,1,1742505531,1742508940
4267,2,1742507089,1742512673
1754,2,1742510693,1742517035
1361,3,1742511647,1742515158
3878,4,1742513654,1742517924
4508,3,1742513900,1742520872
3881,5,1742523217,1742529395
2657,3,1742523686,1742529600
2725,1,1742524368,1742529652
3806,1,1742524808,1742531823
4865,4,1742525977,1742530054
4331,2,1742526380,1742529970
1025,5,1742527616,1742532534
4276,5,1742531795,1742534636
4395,4,1742532060,1742536577
3730,2,1742533108,1742535978
4433,5,1742535001,1742538918
3848,4,1742535235,1742537357
1709,3,1742538403,1742544877
2861,4,1742539533,1742544463
4809,3,1742542163,1742548959
4534,5,1742544692,1742547895
4848,5,1742545183,1742547485
1189,5,1742546738,1742551840
4699,3,1742548682,1742554998
2646,1,1742548944,1742551048
4082,2,1742550792,1742553915
2785,2,1742553474,1742556551
4898,4,1742557893,1742563201
1683,1,1742561291,1742564516
2636,3,1742565790,1742570365
2903,5,1742571852,1742573658
4151,3,1742572283,1742575439
2278,3,1742573657,1742578161
1527,3,1742583265,1742587578
1329,2,1742583843,1742585816
4350,1,1742584228,1742586138
2495,5,1742592210,1742595753
2433,2,1742602202,1742608174
1402,1,1742604526,1742608027
1391,2,1742605639,1742609862
3659,5,1742607750,1742613715
2591,4,1742608994,1742613973
2386,5,1742611807,1742618574
4446,4,1742614091,1742619568
2016,4,1742618085,1742624103
1439,4,1742623340,1742625362
4104,3,1742623852,1742629962
3824,3,1742630751,1742635971
2043,5,1742630923,1742635052
2972,1,1742637531,1742642423
1939,3,1742637649,1742640916
3947,2,1742644115,1742649026
4824,3,1742650600,1742653765
2980,2,1742652117,1742655515
2415,4,1742652738,1742654553
3745,4,1742656147,1742662004
4746,2,1742657633,1742662613
2093,4,1742657712,1742664272
2154,4,1742661502,1742667569
2608,1,1742661884,1742668077
3979,4,1742662008,1742665024
4950,4,1742662183,1742666208
3143,2,1742664560,1742671483
4363,4,1742665702,1742667914
3573,1,1742666717,1742669056
3916,1,1742668202,1742674621
3706,1,1742668761,1742671731
3502,1,1742674031,1742677609
1210,5,1742684951,1742686805
3338,3,1742687901,1742690348
2845,2,1742693370,1742700176
1635,2,1742693770,1742696108
1678,4,1742695471,1742699741
3321,3,1742701762,1742706857
1075,4,1742703637,1742706740
2969,1,1742704743,1742710334
2790,3,1742705910,1742712866
1730,5,1742705971,1742712291
4524,5,1742706113,1742711224
3467,1,1742706507,1742712567
4203,5,1742709511,1742715224
4817,5,1742710593,1742715345
1117,5,1742711546,1742713851
1107,3,1742712731,1742714617
1016,5,1742715927,1742721881
2481,3,1742722238,1742726447
3082,1,1742725680,1742729562
2515,1,1742727601,1742732782
4052,1,1742729928,1742735360
1265,5,1742731162,1742733717
4273,5,1742731684,1742735580
3901,5,1742734529,1742739743
4285,3,1742734608,1742741153
2127,4,1742736276,1742740361
3153,1,1742739272,1742744876
2183,4,1742739813,1742742873
2304,3,1742746870,1742749361
1016,5,1742749473,1742754659
1351,1,1742752972,1742755096
2156,3,1742754384,1742756431
4502,1,1742755625,1742761720
4520,4,1742755915,1742757964
3829,1,1742761729,1742765071
2357,5,1742764223,1742767644
2520,4,1742767363,1742772145
1585,1,1742767744,1742769563
3141,5,1742769549,1742775481
2053,3,1742770551,1742774111
2297,1,1742770974,1742775363
4429,1,1742774827,1742781479
4291,1,1742775421,1742781364
1635,3,1742775501,1742780983
1936,1,1742781071,1742787812
3314,3,1742781340,1742786877
3292,4,1742783682,1742790765
4080,5,1742783966,1742787626
2252,5,1742789980,1742795007
1279,5,1742790607,1742794183
3042,3,1742791257,1742796303
1981,3,1742792663,1742795061
3701,2,1742793735,1742799142
4809,1,1742797535,1742800944
1957,3,1742801677,1742804206
2138,4,1742803888,1742806077
3198,1,1742804745,1742809738
2008,3,1742806235,1742809489
4727,4,1742808936,1742811508
3131,3,1742813162,1742816796
4193,1,1742813914,1742818399
3010,5,1742817612,1742820520
4555,3,1742820313,1742824865
3672,5,1742823066,1742827213
2523,2,1742837529,1742841494
3979,4,1742848411,1742853591
3562,4,1742850668,1742856481
1121,5,1742851622,1742854768
4340,3,1742852804,1742857797
4373,1,1742860987,1742867729
1780,4,1742862718,1742866879
1728,5,1742863183,1742867203
1761,2,1742867383,1742870057
4168,1,1742879005,1742885116
4778,1,1742881026,1742886494
2614,3,1742881309,1742887101
2710,5,1742881709,1742886345
3212,4,1742884460,1742886726
3193,3,1742884553,1742890381
1993,2,1742885452,1742889122
1106,5,1742886548,1742892130
2786,2,1742888460,1742892646
1582,3,1742888665,1742894992
1502,5,1742889100,1742893038
4841,2,1742892757,1742897298
3773,4,1742893804,1742897205
3295,1,1742893973,1742895805
3979,4,1742895669,1742901039
2555,5,1742895958,1742899102
2826,5,1742898998,1742905249
3377,5,1742905075,1742908982
2062,4,1742905084,1742909896
4970,4,1742910911,1742917072
4163,5,1742920645,1742925508
1173,3,1742927846,1742932190
1993,1,1742929374,1742933939
3311,3,1742932987,1742936278
1680,2,1742935001,1742939010
4587,5,1742935105,1742939911
2568,2,1742935508,1742941423
3095,4,1742938972,1742941910
2265,2,1742941087,1742947684
3136,1,1742941389,1742946379
2988,2,1742942023,1742945863
1101,2,1742942936,1742948862
3109,5,1742944024,1742947601
2821,3,1742949886,1742956695
3727,5,1742950784,1742954295
4178,3,1742952489,1742957457
1352,4,1742952548,1742958786
1126,5,1742954668,1742960802
4345,5,1742954828,1742957790
2961,1,1742959248,1742966011
1701,3,1742959249,1742962175
3979,3,1742961973,1742969041
2183,5,1742962812,1742964856
4882,4,1742964501,1742971150
3314,5,1742971038,1742977504
3324,1,1742973164,1742976767
1635,4,1742975026,1742981591
1451,2,1742977425,1742981530
1013,2,1742978737,1742984181
1505,1,1742979546,1742986716
4093,3,1742981598,1742983804
2267,5,1742981993,1742987138
4627,3,1742983508,1742985720
3242,3,1742989099,1742994154
1801,2,1742993768,1742999165
1205,5,1742996374,1743000027
4513,4,1742998913,1743000919
1128,2,1743000259,1743002828
2213,5,1743005088,1743010952
4156,5,1743008840,1743015677
4729,5,1743009236,1743014930
1058,3,1743009759,1743012659
1287,1,1743010675,1743017065
2202,3,1743011194,1743015151
3735,3,1743012603,1743015183
1195,5,1743013651,1743020270
3653,2,1743015187,1743017235
4799,3,1743016894,1743020930
3217,3,1743020372,1743025732
4873,1,1743022696,1743029851
4205,1,1743027402,1743031749
4204,4,1743027698,1743030767
4023,4,1743028382,1743031984
3086,2,1743028923,1743030821
2820,3,1743030781,1743033523
2381,4,1743031077,1743037932
3468,1,1743031545,1743038560
1443,1,1743031805,1743034541
4850,1,1743032742,1743036776
1775,3,1743033052,1743035764
1352,2,1743040481,1743045301
3080,5,1743045318,1743050889
1287,1,1743049138,1743055070
3119,1,1743049396,1743055203
3206,4,1743049429,1743054631
4408,5,1743049557,1743052118
2690,4,1743053189,1743058272
1881,2,1743054780,1743058930
3924,5,1743054940,1743057875
1161,3,1743061957,1743065518
1283,1,1743064611,1743068793
3768,5,1743065703,1743071795
4285,3,1743066717,1743073824
1090,5,1743067414,1743072618
4786,4,1743068410,1743075448
2802,2,1743068746,1743072246
4669,3,1743070857,1743073885
1116,4,1743073336,1743077756
2219,2,1743073373,1743079713
3677,1,1743078348,1743082317
4297,5,1743079467,1743084441
1227,3,1743082740,1743088090
4866,2,1743083045,1743086772
3637,1,1743084625,1743088709
3760,4,1743084925,1743087387
4229,5,1743095224,1743102000
1391,1,1743097539,1743103773
2977,4,1743102117,1743104444
4332,1,1743103696,1743107864
4694,2,1743103931,1743107501
4199,1,1743105289,1743111039
2737,2,1743105719,1743107566
4786,4,1743105947,1743109952
4323,5,1743108946,1743113697
3848,2,1743109045,1743113429
2703,1,1743110980,1743115040
1939,1,1743114258,1743116844
3048,3,1743116111,1743118083
1976,5,1743123703,1743129957
2191,4,1743128665,1743133582
3406,1,1743129589,1743131407
3009,1,1743131119,1743137237
4778,1,1743131339,1743134008
3310,2,1743132279,1743137484
2993,5,1743132519,1743137030
4020,1,1743135512,1743138895
2972,2,1743135686,1743142683
2382,5,1743135722,1743139163
1104,5,1743136714,1743141820
2113,2,1743137363,1743139926
4055,3,1743143391,1743150169
4175,2,1743146223,1743153073
2946,3,1743146223,1743152663
1653,3,1743148698,1743155179
3669,5,1743149423,1743151848
2764,2,1743153310,1743157240
1328,3,1743154868,1743159064
1444,5,1743156390,1743159777
4701,4,1743157147,1743159209
2008,3,1743158107,1743164911
3340,4,1743160348,1743165592
3262,1,1743164843,1743169663
2781,5,1743166123,1743172827
1515,1,1743166736,1743169831
1167,5,1743173046,1743179413
2367,5,1743177447,1743183076
2796,4,1743178610,1743181041
3689,4,1743187294,1743193767
4330,2,1743188558,1743191959
3146,5,1743189663,1743196750
1416,2,1743189868,1743195557
4111,3,1743190890,1743195130
3729,2,1743193510,1743199820
4499,4,1743195909,1743202069
4071,2,1743197034,1743202733
4252,4,1743197183,1743202648
3051,4,1743198208,1743202859
3967,4,1743199839,1743203206
3221,5,1743203706,1743205528
4356,1,1743211659,1743218630
2620,2,1743213817,1743220692
2804,4,1743214180,1743216129
3012,5,1743214738,1743221179
4729,4,1743217649,1743223842
4495,3,1743219677,1743224440
3806,4,1743225304,1743229551
2783,2,1743225513,1743228861
4896,5,1743225656,1743231425
4787,5,1743227473,1743229981
3864,3,1743230530,1743233579
3572,3,1743231663,1743237676
1479,5,1743232697,1743238180
4599,3,1743235209,1743241150
4266,5,1743240620,1743247363
2077,2,1743241240,1743246161
3923,4,1743241450,1743244037
2604,1,1743242931,1743248335
3630,4,1743245468,1743249535
3672,1,1743249969,1743252861
1058,3,1743254205,1743258342
2845,5,1743254639,1743258589
2601,3,1743254681,1743259878
4680,1,1743255175,1743259074
3242,2,1743255244,1743257861
3324,4,1743259034,1743261457
4950,2,1743265937,1743270747
1139,1,1743266055,1743268466
1237,1,1743269185,1743275568
4496,3,1743269560,1743272648
2876,1,1743272602,1743277461
4062,1,1743273528,1743277647
4216,3,1743275254,1743282170
2874,2,1743280541,1743285498
2147,2,1743283943,1743289450
3095,3,1743285253,1743291425
4873,1,1743289369,1743295605
1134,4,1743290367,1743296394
3073,1,1743296386,1743300730
1995,2,1743297507,1743302928
2769,2,1743303788,1743309630
3814,3,1743307296,1743312100
1451,2,1743307825,1743313568
4058,1,1743310255,1743315070
1656,2,1743312397,1743318179
4592,3,1743313265,1743315814
1161,5,1743315750,1743322293
2198,5,1743315984,1743321320
1378,4,1743316509,1743319512
3745,1,1743318288,1743320303
2442,2,1743324649,1743327682
3588,4,1743327584,1743329594
2177,2,1743327609,1743330312
3562,5,1743329772,1743334994
4489,1,1743339187,1743341365
2611,3,1743343880,1743350573
4701,3,1743345116,1743347611
2156,5,1743349447,1743354135
4288,2,1743353801,1743356368
3417,3,1743353951,1743358916
3004,5,1743356498,1743362975
2779,2,1743358615,1743361748
2800,1,1743363222,1743365377
3727,2,1743364938,1743371495
4451,2,1743365791,1743371680
1809,3,1743368001,1743373337
1057,5,1743369476,1743372541
2344,3,1743374833,1743379805
3918,3,1743375027,1743378302
4377,1,1743376653,1743379066
1754,2,1743381940,1743388653
4938,2,1743385154,1743388921
2791,1,1743385435,1743391830
3229,2,1743388592,1743392816
3984,4,1743391851,1743396760
1241,3,1743392319,1743396396
4451,4,1743397282,1743402087
2043,2,1743398004,1743403030
2207,4,1743399390,1743402516
2849,2,1743407687,1743414363
1163,4,1743408101,1743412344
2539,5,1743411786,1743418779
2047,5,1743413116,1743419517
3810,4,1743419215,1743423416
4512,5,1743423136,1743427614
4801,2,1743424034,1743429885
4539,3,1743430894,1743435129
1110,2,1743431090,1743435508
4049,5,1743432335,1743437668
3198,1,1743434753,1743438210
1846,2,1743435402,1743438530
4952,5,1743435989,1743439671
2276,4,1743438909,1743443499
2083,4,1743441178,1743447075
1075,3,1743444194,1743447812
3234,2,1743447021,1743449712
1407,3,1743447029,1743452277
4012,4,1743447778,1743452999
4129,1,1743448181,1743453442
1729,5,1743455849,1743458574
2772,2,1743457507,1743459855
4422,3,1743461990,1743468944
3666,5,1743466843,1743470558
1288,3,1743466894,1743470233
3410,2,1743467172,1743469970
4409,1,1743467374,1743471787
4145,3,1743473446,1743476069
1665,5,1743475907,1743479583
4658,5,1743477269,1743480066
4064,3,1743482170,1743488133
4062,3,1743483411,1743487834
2368,4,1743486100,1743492935
1862,2,1743487723,1743492995
4232,4,1743491136,1743494136
4304,1,1743497071,1743500851
3976,2,1743504268,1743508999
1729,1,1743504342,1743510615
4082,3,1743509453,1743512832
1841,5,1743509474,1743516063
2262,2,1743509830,1743516746
3545,1,1743510654,1743512705
1907,4,1743513177,1743518808
2221,3,1743514339,1743520829
3939,1,1743514557,1743520904
1411,1,1743514915,1743519779
3735,4,1743516623,1743519350
2017,2,1743519183,1743522263
4593,5,1743519559,1743522111
2894,4,1743520911,1743523339
4711,1,1743521448,1743526066
2187,3,1743527683,1743532700
4786,2,1743529136,1743534274
2555,3,1743532732,1743539239
2093,1,1743533492,1743540633
3292,1,1743540388,1743542745
3976,1,1743546380,1743551066
3699,5,1743548446,1743552472
2072,3,1743551498,1743553513
2321,1,1743552313,1743556651
4146,4,1743553153,1743557869
